Booking_Status,Lead_Time,Weekend_Stay,Weekend_Night,Booking_Changes,ADR,Arrival_Months,Market_Segments
0,0,1,0,0,55,2,3
0,4,1,1,0,106,2,3
0,4,1,0,1,125,2,6
0,4,1,1,0,61,2,5
0,13,1,4,0,96.25,2,5
0,3,1,1,0,75,2,5
0,3,1,1,0,75,2,5
0,3,1,0,0,110,2,6
0,13,1,0,0,58,2,6
0,3,1,1,0,73.92,2,6
0,40,1,0,0,108,2,6
0,37,1,4,1,37,2,5
0,16,1,0,0,117.5,2,3
0,3,1,0,1,125,2,3
0,18,1,0,0,78,2,6
0,3,1,1,0,29,2,5
0,30,1,1,1,78,2,6
0,123,2,2,0,76.5,2,6
0,4,1,0,0,60,2,5
0,5,1,0,0,58,2,6
0,0,1,0,0,45,2,3
0,7,1,0,0,27,2,2
0,0,1,0,0,54,2,6
0,9,2,1,0,48,2,6
0,0,1,0,0,71.61,2,6
0,0,2,2,3,54,2,3
0,26,2,5,0,26.1,2,5
0,1,2,0,0,50,2,3
0,1,2,2,0,80.25,2,3
0,0,1,0,0,30,2,2
0,3,1,0,0,35,2,2
0,5,2,0,0,65,2,6
0,50,2,0,0,58,2,3
0,2,1,0,0,29,2,5
0,0,1,0,0,48,2,6
0,83,2,5,0,26,2,5
0,20,2,1,0,38.33,2,5
0,14,4,9,0,22.5,2,5
0,5,2,6,1,39,2,6
0,0,1,1,0,35,2,3
0,0,0,1,1,40,2,3
0,0,0,1,0,48,3,3
0,0,0,1,0,48,11,6
0,0,0,1,0,48,12,6
0,4,0,1,0,25,2,5
0,10,0,1,0,51,2,3
0,1,2,3,0,52.4,2,3
0,0,0,1,1,45,2,3
0,0,0,1,0,40,2,3
0,0,0,1,0,40,2,3
0,0,1,1,0,49,2,6
0,0,0,1,0,35,2,2
0,0,1,1,0,54,2,6
0,5,0,1,0,40,2,2
0,5,0,1,0,40,2,2
0,1,0,1,0,25,2,5
0,1,0,1,0,40,2,5
0,0,2,2,3,88.5,2,3
0,15,2,3,0,45,2,5
0,1,0,1,0,45,2,5
0,1,0,1,0,45,2,5
0,2,0,1,0,34,3,5
0,4,0,1,0,45,2,2
0,13,1,2,0,45,2,3
0,89,2,2,0,68,2,3
0,1,0,1,0,25,2,5
0,27,2,2,1,90,2,6
0,40,0,1,0,61,2,2
0,0,0,1,0,43,2,6
0,0,0,1,0,43,2,6
0,3,1,2,1,30,2,2
0,10,1,2,2,37,3,2
1,4,1,2,2,67.5,4,2
0,0,0,2,0,42,4,2
0,31,2,2,0,53.2,2,6
0,31,2,2,0,79.2,2,6
0,0,0,1,0,40,2,6
0,0,0,1,0,45,4,2
0,3,0,1,0,105,5,6
0,0,0,1,0,45,2,3
0,39,2,4,0,46.4,2,6
0,18,2,3,0,27,2,5
0,0,0,1,0,55,2,3
0,0,0,1,0,43,2,6
0,0,0,1,0,55,4,3
0,19,2,2,0,69,2,6
0,19,2,2,0,75,2,6
0,0,0,1,2,43,2,3
0,12,1,2,0,68,2,6
0,28,1,2,0,48,2,6
0,0,0,1,0,75,2,3
0,28,2,6,0,55,2,5
0,28,2,6,0,55,2,5
0,6,1,2,0,50,2,6
0,28,2,5,1,64.14,2,6
0,28,2,5,2,80.85,2,6
0,0,0,1,0,75,2,5
0,10,1,2,0,35,2,5
0,0,0,1,0,40,2,3
0,0,1,1,1,40,3,2
0,0,0,2,1,68,2,3
0,3,2,2,0,0,2,3
0,1,0,1,1,50,2,3
0,7,0,2,0,43,2,6
0,0,0,2,0,43,2,3
0,0,0,3,1,69,3,3
0,0,0,1,3,40,3,3
0,0,0,1,1,59,1,3
0,2,0,2,1,36,2,2
0,6,0,2,0,45,3,2
0,0,1,0,1,42,4,2
0,1,0,1,1,30,12,2
0,0,0,1,0,35,3,2
0,0,0,1,0,40,2,6
0,2,0,1,0,40,2,3
0,2,0,1,0,40,2,3
0,0,0,1,0,43,2,6
0,13,0,1,0,27.36,3,6
0,7,0,1,0,66,2,6
0,6,0,3,0,30,2,2
0,6,0,3,0,30,2,2
0,0,0,1,0,65,2,3
0,8,0,2,1,147,2,6
0,33,1,3,0,66.06,2,6
0,0,0,2,2,51,2,3
0,0,0,1,0,56,2,3
0,0,0,2,1,45,2,3
0,1,0,2,0,46,2,3
0,4,0,1,0,57,5,2
0,1,0,1,1,64,2,6
0,5,1,3,0,25,2,5
0,5,1,3,0,30,2,5
0,0,0,3,2,101,2,3
0,0,0,1,0,65,2,3
0,5,1,3,0,93,2,6
0,71,0,3,0,88,2,6
0,2,0,2,1,43,2,6
0,0,0,1,1,58,2,6
0,0,0,1,0,43,3,6
0,29,2,3,1,41,2,6
0,0,0,3,1,45,2,3
0,39,2,5,0,58.7,2,5
0,7,0,3,0,43,2,6
0,29,2,5,1,66.38,2,6
0,11,2,5,0,39,2,6
0,11,2,5,0,48,2,6
0,42,0,4,0,28.1,2,5
0,4,4,10,0,22.5,2,5
0,17,0,2,0,45,2,6
0,1,0,1,0,48,2,6
0,0,0,1,0,40,2,2
0,35,0,2,0,66,2,6
0,14,2,5,1,91,2,3
0,14,2,5,1,64,2,3
0,30,0,3,0,48,2,6
0,6,0,3,0,54,2,6
0,7,0,3,0,43,2,6
0,7,0,3,0,43,2,6
0,0,0,1,0,40,2,2
0,24,2,4,0,55.73,2,5
0,7,0,3,0,48,2,6
0,42,0,4,0,45,2,5
0,24,4,10,1,79,2,5
0,0,0,1,0,75,2,3
0,4,0,4,0,45,2,2
0,4,0,4,0,45,2,2
0,4,0,4,1,40,2,2
0,4,0,4,0,40,2,2
0,0,0,1,0,55,2,3
0,6,0,1,2,39,2,3
0,29,2,5,0,42.11,2,6
0,0,2,5,0,37.86,2,5
0,17,0,3,0,98,2,6
0,9,0,1,0,60,2,6
0,0,0,3,0,65,2,3
0,1,0,1,0,60,2,6
0,2,0,2,0,56,2,5
0,1,0,1,1,0,2,1
0,5,0,1,0,0,7,1
0,1,0,2,0,61,2,3
0,2,0,1,0,66,2,6
0,20,0,5,0,30,2,5
0,20,0,3,0,54,2,6
0,14,0,2,0,55,2,3
0,4,0,2,0,93,2,6
0,2,0,1,0,66,2,6
0,2,0,1,0,66,2,6
0,3,0,1,0,48,2,6
0,0,0,1,0,51,2,3
0,26,0,4,0,54,2,6
0,7,0,1,1,72.13,2,6
0,25,1,5,0,78.4,2,6
0,3,0,1,0,55,2,6
0,9,0,3,1,81.5,2,6
0,1,0,1,0,58,2,6
0,1,0,1,0,48,2,6
0,5,0,1,0,65,2,3
0,8,0,1,0,58,2,6
0,1,0,1,0,60,2,3
0,3,0,2,0,45,2,3
0,3,0,2,0,45,2,3
0,0,0,1,0,65,2,3
0,0,0,1,0,45,2,3
0,1,0,2,1,87.6,2,6
0,0,0,1,0,48,2,6
0,2,0,2,0,48,2,6
0,35,0,4,0,43.76,2,5
0,0,0,1,0,51,2,3
0,0,0,1,0,46,2,3
0,31,0,3,0,56,2,6
0,0,0,5,2,46.2,2,3
0,37,1,4,0,56.7,2,5
0,26,1,4,0,48,2,6
0,0,1,0,0,55,2,3
0,0,0,0,0,0,2,6
0,2,1,0,3,41,2,2
0,3,0,2,0,53,5,2
0,0,1,1,1,90,2,6
0,42,2,5,0,37.4,2,5
0,0,2,5,0,45.5,2,6
0,0,2,5,0,45.5,2,6
0,68,2,3,0,69.01,2,6
0,6,2,0,0,43,2,6
0,5,1,0,0,34.4,2,5
0,7,0,1,0,48.96,2,6
0,0,0,1,0,39,1,2
0,5,2,1,0,45,2,2
0,4,0,2,0,40,3,3
0,8,2,2,0,46.5,2,5
0,3,1,0,0,61,2,2
0,3,1,0,0,61,2,2
0,0,1,0,0,0,2,1
0,0,1,0,0,0,2,1
0,29,2,1,0,56,2,6
0,3,2,1,1,48,2,6
0,29,2,0,0,48,2,6
0,0,1,0,0,43,2,6
0,2,0,0,0,0,2,6
0,9,2,5,0,26.1,2,5
0,0,0,1,0,43,2,6
0,0,0,1,0,66,10,6
0,0,0,1,0,34,2,5
0,0,0,1,0,40,2,3
0,0,0,1,0,53,3,3
0,0,1,1,1,43,2,6
0,16,4,6,0,57.64,2,5
0,0,0,1,0,40,2,3
0,0,0,1,0,40,2,3
0,31,2,3,0,76.38,2,6
0,24,1,1,0,36.96,2,6
0,24,1,1,0,36.96,2,6
0,1,0,1,0,30,2,3
0,7,0,1,0,60,2,3
0,39,0,1,1,38,2,3
0,2,0,1,1,82.5,12,6
0,13,1,1,1,90,2,6
0,27,6,11,2,61.6,2,6
0,0,0,1,0,40,2,3
0,0,0,1,1,40,2,3
0,4,1,1,0,48,2,6
0,4,1,1,0,48,2,6
0,0,1,1,0,51,2,3
0,2,0,3,0,83,3,6
0,6,0,1,0,43,2,6
0,1,0,1,0,43,2,6
0,0,0,1,1,65,2,3
0,13,2,1,0,29,2,5
0,36,2,3,0,56,2,6
0,20,1,2,0,36.1,2,5
0,29,2,5,1,30.43,2,5
0,0,0,1,0,40,2,3
0,0,0,1,0,45,3,3
0,28,2,3,0,40.5,2,5
0,0,1,2,0,48,2,6
0,1,0,1,0,25,2,5
0,0,0,2,0,0,2,1
0,0,0,2,0,0,2,1
0,0,0,1,0,45,2,3
0,6,0,1,0,43,2,6
0,6,0,1,0,54,2,6
0,0,2,3,0,48,2,6
0,14,1,2,0,26.1,2,5
0,0,1,2,0,60,2,6
0,0,1,2,0,60,2,6
0,0,0,1,0,36.96,2,6
0,10,1,3,0,58,2,6
0,0,0,1,0,36.96,2,6
0,0,0,1,0,36.96,2,6
0,10,1,3,0,58,2,6
0,0,0,1,0,36.96,2,6
0,6,2,2,0,47,2,5
0,12,0,1,0,36,2,5
0,0,0,1,0,45,2,3
0,14,1,2,0,26.1,2,5
0,14,1,2,0,28.1,2,5
0,14,1,2,0,26.1,2,5
0,3,0,0,0,0,2,6
0,0,0,0,0,0,2,2
0,7,0,1,0,33,2,2
0,0,0,1,0,40,2,3
0,0,0,1,0,46,3,3
0,0,0,1,0,50,2,3
0,0,0,1,0,38.5,2,2
0,0,0,1,0,48,2,6
0,0,0,1,0,40,2,3
0,0,0,1,0,50.4,4,3
0,0,0,1,0,43,12,6
0,0,0,1,1,60,2,6
0,0,0,1,0,40,2,3
0,0,1,3,0,46.5,2,3
0,0,0,1,1,50,3,3
0,42,0,2,0,76,2,6
0,0,0,3,1,34.4,2,5
0,19,2,3,0,64,2,6
0,0,0,3,0,34.4,2,5
0,0,1,3,0,34.4,2,5
0,2,0,1,1,45,2,2
0,0,0,1,0,55,2,3
0,0,1,3,0,34.4,2,5
0,0,1,3,0,34.4,2,5
0,32,2,3,0,40.5,2,5
0,0,0,1,0,34.4,2,5
0,35,0,2,1,38,2,2
0,8,0,1,0,30,2,2
0,8,0,1,0,45,4,2
0,8,0,1,0,30,2,2
0,8,0,1,0,45,4,2
0,0,0,1,0,45,2,3
0,5,1,3,0,87,2,5
0,9,0,1,0,30,2,2
0,4,1,0,0,35,3,2
0,2,0,1,0,36.96,2,6
0,8,2,6,0,75.26,2,6
0,0,0,3,1,30,2,2
0,0,0,1,0,42,4,2
0,0,1,1,2,42,4,2
0,0,0,3,1,42,4,2
0,0,0,3,1,31.67,2,2
0,13,0,1,0,35,2,2
0,0,0,1,0,42,4,2
0,0,1,1,1,42,4,2
0,0,0,3,0,42,4,2
0,0,0,1,0,65,2,3
0,30,2,5,1,48,2,3
0,93,2,7,1,22.5,2,5
0,0,0,3,0,98.67,2,3
0,0,0,1,0,50,2,3
0,47,2,5,0,91,2,5
0,1,0,3,0,29,2,5
0,2,0,2,1,46,2,3
0,1,0,1,0,56,4,3
0,33,0,0,0,0,2,5
0,4,0,1,0,29,2,5
0,12,2,4,0,64,2,6
0,22,2,5,0,43.43,2,3
0,11,0,1,0,60,2,5
0,40,2,5,0,40.79,2,5
0,3,0,1,0,40,2,5
0,0,0,1,0,48,2,6
0,2,0,1,0,48,2,6
0,3,0,1,0,45,2,5
0,3,0,1,0,40,2,5
0,4,0,4,0,28.1,2,5
0,45,2,8,0,58,2,5
0,10,1,3,1,48,2,6
0,73,6,15,0,65,2,5
0,10,0,3,0,58,2,6
0,0,0,1,0,146,2,6
0,41,0,3,0,38,2,5
0,0,0,1,0,45,2,3
0,18,0,1,0,60,2,6
0,1,0,2,0,30,2,5
0,4,0,2,0,48,2,6
0,2,0,1,0,65,2,3
0,1,0,1,0,50,2,3
0,30,0,2,0,48,2,6
0,1,0,1,0,50,2,3
0,3,0,1,0,108,2,6
0,7,0,2,0,101,2,6
0,9,0,1,0,68,2,6
0,48,0,5,0,30,2,5
0,3,0,1,0,95,2,6
0,3,0,1,0,95,2,6
0,10,0,1,0,141,2,6
0,0,0,1,0,58,3,6
0,41,0,4,0,46.5,2,5
0,23,0,2,0,58,2,6
0,10,0,3,0,48,2,6
0,10,0,3,0,48,2,6
0,19,0,1,0,0,2,1
0,3,0,2,1,90,2,3
0,6,0,2,0,85,2,3
0,6,0,2,0,55,2,3
0,23,0,1,0,38.13,2,5
0,4,2,5,0,27.56,2,5
0,33,0,1,1,66,2,6
0,43,1,4,0,50.8,2,6
0,10,1,3,0,58,2,6
0,28,2,5,0,96,2,6
0,38,3,5,0,58.8,2,6
0,3,1,1,2,44,2,4
0,3,1,1,2,44,2,4
0,3,1,1,2,0,2,1
0,3,1,1,1,54,2,1
0,1,1,1,0,64,2,4
0,5,6,15,1,75.81,2,5
0,3,1,0,0,4,2,5
0,3,1,0,0,26,2,5
0,11,1,2,0,108.15,2,5
0,11,1,2,0,75,2,5
0,5,1,1,1,96,2,6
0,6,3,5,0,48.75,2,5
0,18,1,1,0,80,2,6
0,3,1,1,0,30,2,5
0,3,1,1,0,30,2,5
0,3,1,1,0,37,2,5
0,40,1,1,0,32,2,5
0,30,1,2,0,48,2,6
0,34,2,5,0,49.71,2,5
0,0,1,1,1,46.4,2,6
0,5,1,1,0,55,2,5
0,1,1,0,0,73,2,6
0,11,1,2,0,60,2,6
0,5,1,1,0,53,2,6
0,2,1,2,0,109.33,2,6
0,4,1,1,0,0,2,1
0,14,1,2,0,55,2,5
0,4,1,1,0,63,2,6
0,18,1,1,0,60,2,6
0,2,1,1,0,60,2,3
0,45,1,0,0,56,2,5
0,45,1,0,0,56,2,5
0,24,1,2,0,48,2,6
0,1,1,2,0,25,2,5
0,1,1,2,0,29,2,5
0,16,1,1,0,48,2,6
0,12,1,1,0,48,2,6
0,17,1,2,0,60,2,6
0,30,1,2,0,48,2,6
0,4,1,2,0,75,2,5
0,15,1,1,0,54,2,6
0,53,1,2,0,30,2,5
0,89,1,3,0,46.4,2,6
0,16,1,1,0,48,2,6
0,17,1,2,1,44.5,2,5
0,38,1,0,0,54,2,6
0,17,1,2,1,56,2,5
0,16,1,1,1,85,2,3
0,17,1,2,0,56,2,5
0,44,1,1,2,81,2,3
0,17,1,2,0,56,2,5
0,35,1,2,0,76,2,6
0,4,1,2,1,88,2,5
0,4,1,2,0,73,2,5
0,9,1,1,0,68.75,2,5
0,10,1,1,0,85,2,5
0,12,1,1,0,48,2,6
0,4,1,2,0,51.33,2,6
0,3,1,1,0,55,2,5
0,9,1,1,0,68,2,6
0,24,1,2,0,54,2,6
0,24,1,2,0,48,2,6
0,5,1,1,0,65,2,6
0,7,1,2,0,68,2,6
0,53,1,2,0,30,2,5
0,8,1,1,0,55.44,2,6
0,8,1,1,0,55.44,2,6
0,42,1,2,0,48,2,6
0,102,1,1,0,37,2,5
0,91,2,3,0,46.4,2,6
0,28,2,5,0,25,2,5
0,0,1,0,0,43,2,6
0,38,2,1,1,76.47,2,6
0,23,1,0,0,25,2,5
0,3,2,0,0,30,2,5
0,5,0,3,0,44,1,3
0,12,2,1,0,36.1,2,5
0,29,2,2,0,29,2,5
0,3,2,2,0,68.75,2,5
0,0,1,0,0,43,2,6
0,18,2,1,0,99,2,5
0,2,0,0,0,0,3,2
0,2,0,1,0,35,2,2
0,0,0,1,0,45,4,2
0,58,2,3,0,57.8,2,6
0,9,2,1,0,34.4,2,5
0,0,1,1,1,30,2,2
0,0,0,1,0,67,3,2
0,0,0,1,0,63,5,2
0,0,1,0,0,30,11,2
0,0,0,1,0,35,1,2
0,0,1,0,0,35,1,2
0,0,1,0,0,35,2,2
0,0,0,1,0,35,3,2
0,6,0,2,0,75,5,2
0,0,0,1,0,43,3,6
0,0,0,1,0,43,3,6
0,1,0,1,0,43,3,6
0,0,0,1,0,8,3,3
0,1,0,1,0,30,3,2
0,6,0,1,0,35,3,2
0,1,0,1,0,43,3,6
0,22,2,5,0,63.14,2,6
0,0,0,1,0,40,3,3
0,83,2,1,0,62.53,2,6
0,17,2,1,1,43,2,6
0,1,0,1,0,48,3,6
0,38,2,4,0,35,2,5
0,38,2,4,0,29,2,5
0,14,4,10,5,48,2,6
0,19,2,5,0,34.57,2,5
0,88,2,5,0,27.43,2,5
0,22,8,20,1,72.21,2,5
0,28,0,2,0,48,3,6
0,20,2,5,0,56.7,2,5
0,42,2,5,0,31,2,5
0,0,0,1,1,40,3,3
0,0,0,2,0,54,3,6
0,0,0,1,0,30,3,2
0,1,0,1,0,43,3,6
0,7,1,2,2,66,2,6
0,7,1,2,2,58,2,6
0,0,0,1,0,40,3,3
0,6,0,1,1,43,3,6
0,11,2,2,0,29,2,5
0,19,1,2,0,60,2,6
0,14,1,2,0,43,2,5
0,38,2,5,0,69.21,2,5
0,5,0,1,0,65,3,2
0,0,0,1,1,45,3,3
0,3,1,2,2,55,2,5
0,0,0,1,1,48,3,6
0,0,0,2,1,65,3,3
0,2,0,1,0,58,3,6
0,0,1,2,0,43,2,6
0,0,1,2,0,43,2,6
0,10,1,2,0,63.6,2,6
0,0,0,1,0,29,3,5
0,26,1,2,0,53.33,2,6
0,1,4,10,0,26.1,2,5
0,26,2,2,0,86,2,6
0,2,0,2,0,65,3,3
0,7,1,3,1,43,2,6
0,0,0,2,1,46,3,3
0,6,0,2,0,99,3,6
0,0,0,2,3,65,3,3
0,0,2,0,0,145,9,3
0,17,0,1,1,80,3,6
0,1,0,2,0,40,3,3
0,1,0,3,0,40,1,3
0,0,0,1,0,55,2,3
0,1,0,1,0,48,3,3
0,0,1,3,0,34.4,2,5
0,42,5,13,0,46.44,2,5
0,1,0,2,2,80,3,3
0,0,0,2,1,40,3,2
0,3,1,0,0,79,6,2
0,53,2,3,0,82,2,6
0,100,2,5,0,26,2,5
0,14,0,2,1,68,3,6
0,100,2,5,2,36.4,2,5
0,1,1,3,0,66,2,6
0,1,0,2,0,48,3,6
0,1,2,2,0,48,11,6
0,5,0,2,0,40,3,3
0,5,0,2,0,40,3,3
0,56,1,3,0,29,2,5
0,10,1,3,0,29,2,5
0,0,0,0,0,0,3,6
0,0,0,0,0,0,3,6
0,0,0,0,0,0,3,5
0,36,0,1,0,26,3,5
0,94,2,2,2,4,3,5
0,94,2,2,1,4,3,5
0,10,0,3,0,31,3,5
0,13,0,1,0,48,3,6
0,11,0,1,0,48,3,6
0,8,2,5,0,65,2,3
0,18,2,5,0,57,2,3
0,5,2,5,0,26.1,2,5
0,1,0,1,0,48,3,6
0,29,2,5,0,26.1,2,5
0,1,0,1,0,48,3,6
0,29,2,5,0,51.49,2,6
0,3,2,9,0,55,2,5
0,88,0,1,0,36,3,5
0,11,4,10,0,23.93,2,5
0,8,0,4,0,48,3,6
0,1,0,4,0,44.66,3,6
0,24,0,1,0,48,3,6
0,24,0,1,0,48,3,6
0,18,2,5,0,93,2,6
0,0,0,1,0,75,3,3
0,13,2,4,1,31.45,2,6
0,3,0,1,0,40,3,5
0,3,0,1,1,40,3,5
0,3,0,1,0,45,3,5
0,32,0,5,0,56,3,6
0,45,0,5,1,106,3,4
0,41,0,5,0,66,3,4
0,34,0,4,3,25,3,5
0,18,0,2,1,48,3,6
0,26,0,5,0,60.4,3,5
0,7,0,3,0,45,3,5
0,60,0,1,0,37,3,5
0,1,0,2,0,74,3,6
0,0,0,3,0,58,3,6
0,1,0,2,0,40,3,3
0,3,0,2,0,48,3,6
0,14,0,1,0,75,3,3
0,61,0,5,2,63,3,5
0,8,0,3,0,48,3,6
0,3,0,2,1,69,3,6
0,0,0,1,0,75,3,3
0,1,0,1,0,29,3,5
0,7,0,2,0,35,3,5
0,1,0,2,0,68,3,6
0,4,0,1,0,81,3,3
0,1,0,2,0,68,3,6
0,1,0,2,0,74,3,6
0,3,0,2,1,35,3,2
0,0,0,1,0,29,3,5
0,10,0,1,0,29,3,5
0,3,0,2,0,56,3,5
0,46,0,2,0,48,3,6
0,53,2,7,0,26.1,2,5
0,5,0,1,0,68,3,6
0,5,0,1,0,68,3,6
0,38,2,5,1,61.06,2,5
0,0,0,1,0,53,3,6
0,53,2,7,0,26.1,2,5
0,23,0,2,0,60,3,3
0,44,2,5,0,42.5,2,5
0,4,0,1,2,50,3,3
0,2,0,1,0,68,3,6
0,5,0,5,0,81,3,4
0,4,0,1,0,48,3,6
0,27,1,2,0,99,5,3
0,2,0,3,0,64,3,6
0,16,0,2,0,48,3,6
0,5,0,5,0,66,3,4
0,26,0,5,0,65,3,3
0,14,0,1,0,86,3,6
0,45,2,5,0,55.35,2,6
0,17,0,1,0,29,3,5
0,17,0,1,0,29,3,5
0,17,0,1,0,25,3,5
0,41,0,5,0,68,3,4
0,50,0,2,1,56,3,3
0,55,2,3,1,163.25,6,3
0,2,0,1,0,58,3,6
0,1,0,1,0,55,3,3
0,31,0,2,0,60,3,5
0,8,0,2,0,61,3,3
0,0,0,2,0,60,3,5
0,41,0,5,0,68,3,4
0,1,0,2,0,60,3,3
0,10,0,2,1,54,3,6
0,10,0,2,1,48,3,6
0,4,2,5,0,26.1,2,5
0,1,0,1,0,55,3,3
0,3,0,2,0,56,3,5
0,7,1,5,0,100,2,3
0,164,0,0,0,0,10,3
0,10,2,4,0,72.83,2,3
0,33,0,5,0,81,3,4
0,0,0,1,0,100,3,3
0,22,1,2,2,48,3,6
0,22,1,2,1,48,3,6
0,22,1,2,1,48,3,6
0,22,1,2,1,54,3,6
0,45,1,1,0,25,3,5
0,45,1,1,0,36,3,5
0,1,1,3,0,70.5,3,3
0,23,1,2,0,48,3,6
0,2,1,0,0,75,3,3
0,3,1,0,0,105,3,3
0,42,1,2,1,66,3,6
0,0,1,0,0,75,3,3
0,3,1,1,0,58,3,6
0,45,1,5,1,81,3,4
0,27,4,10,0,63,2,5
0,11,2,5,0,36.86,3,5
0,1,1,0,0,40,3,3
0,1,1,0,0,40,3,3
0,0,0,1,0,57,1,3
0,2,2,0,0,29,3,5
0,0,1,0,0,40,3,3
0,17,1,0,0,81,5,3
0,0,1,0,0,40,3,3
0,12,1,0,0,35,3,5
0,5,0,1,0,84.8,9,6
0,8,0,2,0,46.4,1,6
0,10,1,0,0,37,1,5
0,7,0,1,0,48,3,6
0,1,0,1,0,61.6,5,6
0,15,2,2,0,54,3,6
0,106,2,4,0,46.4,3,6
0,104,2,3,0,27.6,3,5
0,67,2,0,0,86,3,6
0,67,2,0,0,92,3,6
0,0,0,1,1,40,3,3
0,41,2,6,0,65,3,4
0,19,0,4,2,75,3,3
0,26,0,5,0,80,3,3
0,16,2,2,2,80,3,3
0,1,2,6,0,39.5,3,2
0,9,2,4,0,46.1,3,5
0,17,2,1,0,34.56,3,5
0,49,2,2,0,66,3,4
0,34,2,5,0,26.1,3,5
0,49,2,2,2,66,3,4
0,49,2,2,0,81,3,4
0,49,2,2,0,81,3,4
0,49,2,2,0,66,3,4
0,0,0,1,0,40,3,3
0,0,0,1,0,46,3,3
0,4,2,1,0,54,3,6
0,1,0,1,0,45,3,3
0,0,0,1,0,55,3,3
0,0,0,1,0,63,3,3
0,1,0,1,0,40,3,3
0,95,2,5,0,42.43,3,6
0,3,2,3,2,58,3,6
0,126,2,5,0,62.63,3,6
0,25,2,1,0,48,3,6
0,1,0,1,0,0,3,3
0,0,0,1,0,0,6,1
0,1,0,1,0,0,3,3
0,1,0,1,1,0,2,1
0,4,1,1,0,31,3,5
0,0,0,1,0,34.4,3,5
0,0,0,1,0,34.4,3,5
0,0,1,1,0,55,3,2
0,3,2,3,0,35,3,5
0,41,2,6,0,50,3,4
0,133,0,5,0,80,3,3
0,5,2,2,0,80,3,3
0,41,2,6,0,0,3,4
0,6,2,4,0,49.5,3,5
0,7,0,1,0,46.4,3,5
0,43,0,1,1,60,3,6
0,7,2,5,0,39.6,3,5
0,31,1,1,0,25,3,5
0,0,0,1,0,55,3,3
0,6,2,1,0,43,3,6
0,49,2,2,0,83,3,4
0,0,1,1,0,29,3,5
0,0,1,1,0,30,3,5
0,0,1,1,0,29,3,5
0,3,0,2,0,30,3,2
0,10,0,2,0,42,5,2
0,20,4,7,0,47,2,5
0,1,0,2,0,40,3,2
0,1,0,2,0,40,3,2
0,7,0,1,2,57,3,3
0,15,0,2,1,44,12,3
0,7,0,1,4,57,3,3
0,6,0,1,1,50,4,3
0,8,0,1,0,35,11,3
0,15,0,2,1,44,12,3
0,2,0,1,0,43,2,3
0,0,0,1,0,56,3,3
0,6,0,2,0,0,3,1
0,31,2,4,0,56,3,6
0,0,0,1,0,33,3,2
0,1,0,2,0,45,4,2
0,21,0,1,1,34.4,3,5
0,31,0,2,0,40,12,5
0,0,0,1,0,85,3,3
0,23,2,2,0,50,3,3
0,43,4,10,0,44.04,2,6
0,2,2,2,0,31,3,5
0,19,2,2,1,36.61,3,6
0,37,2,4,0,48,3,6
0,108,2,5,0,26.1,3,5
0,0,0,1,1,50,3,3
0,16,0,2,0,48,3,6
0,3,0,2,0,55,3,3
0,2,0,1,0,40,3,3
0,27,0,2,0,60,4,3
0,2,0,1,0,40,3,3
0,27,0,2,0,54,4,3
0,36,2,5,0,34.73,3,5
0,0,0,2,0,40,3,3
0,0,0,1,0,58.5,4,2
0,109,1,3,0,27.5,3,5
0,6,0,2,0,40,3,3
0,0,0,1,0,55,3,3
0,20,1,3,0,45.65,3,6
0,25,0,2,1,45,3,3
0,46,0,0,0,0,3,5
0,5,0,2,1,48,3,6
0,13,0,2,1,86.55,3,4
0,45,1,4,0,35.15,3,5
0,4,2,5,0,37,3,5
0,15,0,3,0,49,3,4
0,81,0,3,1,49,3,4
0,81,0,3,0,86.55,3,4
0,0,0,0,0,0,3,4
0,81,0,3,1,49,3,4
0,81,0,3,1,49,3,4
0,13,0,3,1,86.55,3,4
0,81,0,3,1,86.55,3,4
0,13,0,3,1,86.55,3,4
0,13,0,3,1,86.55,3,4
0,81,0,3,1,49,3,4
0,34,1,4,0,56,3,6
0,81,0,3,0,86.55,3,4
0,81,0,3,0,86.55,3,4
0,81,0,3,1,86.55,3,4
0,81,0,3,0,86.55,3,4
0,81,0,3,1,86.55,3,4
0,81,0,3,0,86.55,3,4
0,81,0,3,0,86.55,3,4
0,81,0,3,0,86.55,3,4
0,81,0,3,0,86.55,3,4
0,81,0,3,0,93,3,4
0,13,0,3,1,86.55,3,4
0,12,0,3,1,49,3,4
0,81,0,3,0,86.55,3,4
0,81,0,3,0,86.55,3,4
0,81,0,3,0,86.55,3,4
0,28,1,4,0,75,3,3
0,13,0,3,0,86.55,3,4
0,0,0,1,0,55,3,3
0,2,0,3,0,77.33,3,6
0,46,0,1,0,25,3,5
0,46,0,1,0,25,3,5
0,46,0,1,0,25,3,5
0,14,1,4,1,45,3,3
0,46,0,1,0,25,3,5
0,46,0,1,1,25,3,5
0,46,0,1,2,35,3,5
0,46,0,1,0,25,3,5
0,46,0,1,0,25,3,5
0,46,0,1,1,25,3,5
0,46,0,1,0,25,3,5
0,46,0,1,0,25,3,5
0,46,0,1,1,25,3,5
0,46,0,1,3,29,3,5
0,46,0,1,0,25,3,5
0,46,0,1,0,25,3,5
0,24,2,5,0,33.3,3,5
0,17,0,2,1,71,3,3
0,17,2,5,0,35.65,3,6
0,62,1,4,1,45,3,6
0,63,2,5,0,29,3,5
0,81,0,3,0,86.55,3,4
